is_extra,ser_num,borough,sex,race,age_bucket,was_frisked,contraband_found,gun_found,weapon_found,arrest_made,summons_issued,physical_force_used,reason_for_stop_2,was_frisked,reason_for_frisk
0,6151,Queens,Male,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Fits a relevant description,Not frisked,do_not_include
0,195,Brooklyn,Male,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Fits a relevant description,Not frisked,do_not_include
0,697,Brooklyn,Male,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Fits a relevant description,Not frisked,do_not_include
0,882,Bronx,Male,White Hispanic,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Fits a relevant description,Not frisked,do_not_include
0,5101,Brooklyn,Male,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,458,Brooklyn,Male,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,4421,Manhattan,Male,White,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,573,Manhattan,Male,White Hispanic,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,1084,Brooklyn,Male,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,413,Manhattan,Male,White Hispanic,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,6529,Bronx,Male,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,6995,Brooklyn,Male,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,11864,Brooklyn,Male,Other,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,4216,Bronx,Male,White Hispanic,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,78,Queens,Male,Asian/Pacific Islander,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,4699,Bronx,Male,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,6575,Bronx,Male,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,1245,Queens,Male,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,2244,Queens,Male,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,7360,Staten Island,Male,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force used,Other,Not frisked,do_not_include
0,6467,Queens,Female,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Other,Not frisked,do_not_include
0,517,Manhattan,Male,White,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,Arrest made,No summons issued,Force not used,Other,Not frisked,do_not_include
0,3024,Manhattan,Male,White Hispanic,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Other,Not frisked,do_not_include
0,2996,Brooklyn,Female,White,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Other,Not frisked,do_not_include
0,2883,Manhattan,Male,Other,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,Arrest made,No summons issued,Force not used,Other,Not frisked,do_not_include
0,14921,Brooklyn,Male,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Other,Not frisked,do_not_include
0,4885,Brooklyn,Male,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Other,Not frisked,do_not_include
0,6040,Brooklyn,Male,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Other,Not frisked,do_not_include
0,7833,Brooklyn,Male,White,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Other,Not frisked,do_not_include
0,14100,Brooklyn,Male,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Other,Not frisked,do_not_include
0,5697,Brooklyn,Male,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Other,Not frisked,do_not_include
0,4445,Brooklyn,Male,White Hispanic,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Other,Not frisked,do_not_include
0,12721,Brooklyn,Female,White Hispanic,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Suspect acting as a lookout,Not frisked,do_not_include
0,215,Bronx,Female,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Suspect acting as a lookout,Not frisked,do_not_include
0,15592,Brooklyn,Female,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Suspect acting as a lookout,Not frisked,do_not_include
0,5900,Queens,Male,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Suspect acting as a lookout,Not frisked,do_not_include
0,2199,Queens,Male,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Suspect acting as a lookout,Not frisked,do_not_include
0,9696,Brooklyn,Male,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Wearing clothes commonly used in a crime,Not frisked,do_not_include
0,7942,Queens,Male,White Hispanic,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,1863,Bronx,Male,White Hispanic,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,4621,Bronx,Male,White Hispanic,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Fits a relevant description,Not frisked,do_not_include
0,14208,Brooklyn,Female,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,Summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,3225,Manhattan,Male,Black,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,Summons issued,Force used,Suspect acting as a lookout,Not frisked,do_not_include
0,5301,Bronx,Female,White Hispanic,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,Summons issued,Force not used,Suspect acting as a lookout,Not frisked,do_not_include
0,3558,Brooklyn,Male,White Hispanic,20 to 29,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,Summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,5985,Queens,Male,Black,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Actions indicative of a drug transaction,Frisked,Actions of engaging in a violent crime
0,4842,Brooklyn,Male,Black,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Actions of engaging in a violent crime
0,6551,Queens,Male,Black,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Actions of engaging in a violent crime
0,1207,Queens,Male,White,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Actions of engaging in a violent crime
0,16155,Brooklyn,Male,White Hispanic,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force used,Casing a victim or location,Frisked,Actions of engaging in a violent crime
0,5789,Staten Island,Male,Black,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force used,Furtive movements,Frisked,Actions of engaging in a violent crime
0,3472,Brooklyn,Male,Black,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Suspect acting as a lookout,Frisked,Actions of engaging in a violent crime
0,8988,Bronx,Male,Black,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Suspect acting as a lookout,Frisked,Actions of engaging in a violent crime
0,7767,Bronx,Male,Black,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Wearing clothes commonly used in a crime,Frisked,Actions of engaging in a violent crime
0,8775,Staten Island,Male,Black,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Actions indicative of a drug transaction,Frisked,Furtive movements
0,3176,Manhattan,Male,Black,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Actions of engaging in a violent crime,Frisked,Furtive movements
0,10926,Brooklyn,Male,Black,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Carrying suspicious object,Frisked,Furtive movements
0,1069,Manhattan,Male,Black,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Furtive movements
0,183,Brooklyn,Male,Black,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Furtive movements
0,3404,Brooklyn,Male,Black,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Furtive movements
0,7806,Queens,Male,Black Hispanic,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Furtive movements
0,4928,Brooklyn,Male,Black,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force used,Casing a victim or location,Frisked,Furtive movements
0,11816,Brooklyn,Male,White Hispanic,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Furtive movements
0,4160,Queens,Male,White Hispanic,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Furtive movements
0,2172,Queens,Male,White Hispanic,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Furtive movements
0,3250,Queens,Male,Black,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force used,Casing a victim or location,Frisked,Furtive movements
0,9324,Staten Island,Male,White Hispanic,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Furtive movements
0,728,Queens,Male,Black,20 to 29,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Furtive movements
